entity,value,variation,sector,gov_level,subgroup,account,plan,objective,program,project
CONCEJO,41227063000,0.09212125534,Otras Entidades Distritales,Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
CONCEJO,13931264000,0.08553192043,Otras Entidades Distritales,Administración Central,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
PERSONERÍA,63003109000,0.04957581654,Otras Entidades Distritales,Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
PERSONERÍA,9653000000,2.71269230769,Otras Entidades Distritales,Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
PERSONERÍA,21710568000,0.07715107296,Otras Entidades Distritales,Administración Central,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
PERSONERÍA,1812254000,0.06415384615,Otras Entidades Distritales,Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
PERSONERÍA,7000140000,0.17125790583,Otras Entidades Distritales,Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
PERSONERÍA,6300000,0.26000000000,Otras Entidades Distritales,Administración Central,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
PERSONERÍA,1850000000,0.23911587408,Otras Entidades Distritales,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",Construcción de ciudadano en sus derechos y deberes
PERSONERÍA,1785000000,0.56992084433,Otras Entidades Distritales,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",Protección a los derechos de las víctimas
PERSONERÍA,1265000000,0.68756670224,Otras Entidades Distritales,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",Defensa del consumidor
PERSONERÍA,2100000000,-0.62461623714,Otras Entidades Distritales,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Modernizar y fortalecer los procesos misionales y de apoyo de la Personería de Bogotá
SECRETARÍA GENERAL,37931070000,0.05410378986,Gestión Pública,Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
SECRETARÍA GENERAL,680000000,0.03030303030,Gestión Pública,Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
SECRETARÍA GENERAL,12927329000,0.05835127362,Gestión Pública,Administración Central,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
SECRETARÍA GENERAL,1973500000,-0.03236087276,Gestión Pública,Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
SECRETARÍA GENERAL,21924000000,0.04378627233,Gestión Pública,Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
SECRETARÍA GENERAL,4000000,0.33333333333,Gestión Pública,Administración Central,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
SECRETARÍA GENERAL,18682070000,-0.15052926894,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Bogotá humana por la dignidad de las víctimas,"Asistencia atención y reparacian integral a las víctimas del conflicto amado interno en Bogotá. D,C,"
SECRETARÍA GENERAL,316000000,-0.21000000000,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",Fortalecimiento de la función disciplinaria y del control ciudadano para la lucha contra la corrupción y la mejora de la gestión
SECRETARÍA GENERAL,1391000000,-0.07266666667,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",Fortalecimiento de la transparencia y la eficiencia de la gestión pública distrital
SECRETARÍA GENERAL,6317930000,-0.02911608323,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Bogotá, ciudad de memoria, paz y reconciliación","Inclusión, reparación y reconociniento de los derechos de las víctimas para la paz y la reconciliación"
SECRETARÍA GENERAL,350000000,none,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,"Conservación, adecuación y dotación de la infraestructura fisica de la Secretaría General de la Alcaldía Mayor de Bogotá D.C."
SECRETARÍA GENERAL,31212000000,-0.21970000000,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Comunicación humana para el desarrollo y fortaleciniento de lo público
SECRETARÍA GENERAL,1800000000,-0.10000000000,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Gerencia jurídica garante de derechos
SECRETARÍA GENERAL,160000000,-0.46666666667,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Sistema de mejoramiento de la gestión en la Secretaria General
SECRETARÍA GENERAL,1000000000,0.00000000000,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Implementación del sistema de gestión documental y archivos en la Secretaría General
SECRETARÍA GENERAL,3500000000,-0.60149391959,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Servicios a la ciudadanía con calidad humana
SECRETARÍA GENERAL,2000000000,0.66666666667,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Consolidación de la infraestructura tecnológica y de comunicaciones para la modernización de la Secretaría General
SECRETARÍA GENERAL,4000000000,0.00000000000,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Fortalecimiento de la gestión pública distrital
SECRETARÍA GENERAL,1809000000,-0.03132270769,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Desarrollo integral y mejoramiento de la gestión en la administración distrital
SECRETARÍA GENERAL,2500000000,0.75932441942,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Archivo de Bogotá: Por una memoria diversa e influyente
SECRETARÍA GENERAL,25000000000,-0.12280701754,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"TIC para gobierno digital, ciudad inteligente y sociedad del conocimiento y del emprendimiento ","TIC para el desarrollo de un gobierno digital, una ciudad inteligente y una sociedad del conocimiento y del emprendimiento "
SECRETARÍA GENERAL,4000000000,0.81818181818,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Bogotá Humana internacional ,Bogotá Humana internacional 
VEEDURÍA,6592439000,0.03925200908,Otras Entidades Distritales,Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
VEEDURÍA,5951000000,0.03357243344,Otras Entidades Distritales,Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
VEEDURÍA,2245950000,0.03888744981,Otras Entidades Distritales,Administración Central,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
VEEDURÍA,299000000,-0.01345528214,Otras Entidades Distritales,Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
VEEDURÍA,1288500000,0.01873733496,Otras Entidades Distritales,Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
VEEDURÍA,1100000,0.06796116505,Otras Entidades Distritales,Administración Central,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
VEEDURÍA,342019000,-0.04994722222,Otras Entidades Distritales,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente","Fortalecimiento de la capacidad institucional para identificar, prevenir y resolver problemas de corrupción y para identificar oportunidades de probidad"
VEEDURÍA,350000000,-0.18170574606,Otras Entidades Distritales,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente","Promoción de la cultura ciudadana y de la legalidad, viendo por Bogotá"
VEEDURÍA,495700000,0.23925000000,Otras Entidades Distritales,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",Bogotá promueve el control social para el ciudadano de lo público y lo articula al control preventivo
SECRETARÍA DISTRITAL DE GOBIERNO,61354517000,0.04773088274,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
SECRETARÍA DISTRITAL DE GOBIERNO,512000000,0.02811244980,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
SECRETARÍA DISTRITAL DE GOBIERNO,22135913000,0.05846188760,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
SECRETARÍA DISTRITAL DE GOBIERNO,2929279000,-0.00567583164,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
SECRETARÍA DISTRITAL DE GOBIERNO,7492729000,0.17921451054,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
SECRETARÍA DISTRITAL DE GOBIERNO,102000000,0.96153846154,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
SECRETARÍA DISTRITAL DE GOBIERNO,1130706000,0.25634000000,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Lucha contra distintos tipos de discriminación y violencias por condición, situación, identidad, diferencia, diversidad o etapa del ciclo vital",Reducción de la discriminacian y violencias por orientaciones sexuales e identidad de género para el ejercicio efectivo de los derechos de los sectores LGBTI
SECRETARÍA DISTRITAL DE GOBIERNO,982000000,-0.18166666667,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Lucha contra distintos tipos de discriminación y violencias por condición, situación, identidad, diferencia, diversidad o etapa del ciclo vital","Reconocimiento, caracterización y visibilización de los grupas élnicos residentes en el Distrito Capital"
SECRETARÍA DISTRITAL DE GOBIERNO,6067000000,9.11166666667,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Bogotá, un territorio que defiende, protege y promueve los derechos humanos",Promoción de los sistemas de justicia propia y ordinaria y de los espacios de concertación e interlocución con los grupos étnicos en Bogotá D.C.
SECRETARÍA DISTRITAL DE GOBIERNO,840942000,-0.29921500000,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Bogotá, un territorio que defiende, protege y promueve los derechos humanos","Plan integral de prevención y protección de lideresas, líderes victimas y defensoras y defensores de Derechos Humanos en el Distrito Capital: territorios de protección de la vida y construcción de paz"
SECRETARÍA DISTRITAL DE GOBIERNO,2729409000,-0.17887815884,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Bogotá, un territorio que defiende, protege y promueve los derechos humanos",Bogotá Humana apropia de manera práctica los derechos a través de la difusión y formación en Derechos Humanos
SECRETARÍA DISTRITAL DE GOBIERNO,2100000000,79.76923076923,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Bogotá, un territorio que defiende, protege y promueve los derechos humanos",Articulación de la política y fortalecimiento del sistema integral de responsabilidad penal adolescente en el distrito
SECRETARÍA DISTRITAL DE GOBIERNO,2761412000,0.25518727273,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Bogotá, un territorio que defiende, protege y promueve los derechos humanos",Fortalecimiento del acceso a la justicia formal y promoción de la justicia no formal y comunitaria
SECRETARÍA DISTRITAL DE GOBIERNO,5359730000,-0.48710717703,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de las capacidades de gestión y coordinación del nivel central y las localidades desde los territorios,Fortalecimiento a la gobernabilidad democrática local
SECRETARÍA DISTRITAL DE GOBIERNO,315353000,-0.36929400000,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente","Promoción de la transparencia, la probidad el control social y la lucha contra la corrupción"
SECRETARÍA DISTRITAL DE GOBIERNO,41318696000,1.90506194193,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Territorios de vida y paz con prevención del delito,Convivencia y seguridad para la construcción de una ciudad humana
SECRETARÍA DISTRITAL DE GOBIERNO,5653029000,0.08712096154,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Territorios de vida y paz con prevención del delito,"Dignificación de las personas privadas de la libertad a través de los procesos de reclusión, redención de pena y reinserción en la Cárcel Distrital de Bogotá"
SECRETARÍA DISTRITAL DE GOBIERNO,1540241000,-0.22987950000,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Territorios de vida y paz con prevención del delito,Programa de atención al proceso de reintegración de la población desmovilizada en Bogotá
SECRETARÍA DISTRITAL DE GOBIERNO,1876766000,-0.16588177778,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la seguridad ciudadana,Fortalecimiento del centro de estudio y análisis en convivencia y seguridad ciudadana
SECRETARÍA DISTRITAL DE GOBIERNO,170157000,-0.14921500000,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la seguridad ciudadana,Potenciación del sistema integrado de seguridad y emergencias NUSE 123 del Distrito capital
SECRETARÍA DISTRITAL DE GOBIERNO,6449984000,-0.00000248062,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Apoyo para el fortoleciniento de la función administrativa y desarrollo institucional
SECRETARÍA DISTRITAL DE GOBIERNO,1330430000,-0.16848125000,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Promoción de la comunicación y la información pública para una Bogotá segura y humana
SECRETARÍA DISTRITAL DE GOBIERNO,2008854000,0.08586702703,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,"Agencianiento político de las relaciones de la administración Distrital
con actores políticos, sociales y gubernamentales del ámbito nacional,
regional, distrital y local para fortalecer la gobernabilidad"
SECRETARÍA DISTRITAL DE GOBIERNO,3313291000,-0.15055494937,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"TIC para gobierno digital, ciudad inteligente y sociedad del conocimiento y del emprendimiento ",Fortalecimiento de la infraestructura de tecnología de información y comunicaciones
SECRETARÍA DISTRITAL DE GOBIERNO,90925000,none,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Pagos exigibles,,,,
SECRETARÍA DISTRITAL DE HACIENDA,82433130000,0.06600304990,Hacienda,Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
SECRETARÍA DISTRITAL DE HACIENDA,16320100000,-0.14285189076,Hacienda,Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
SECRETARÍA DISTRITAL DE HACIENDA,27956334000,0.06586047666,Hacienda,Administración Central,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
SECRETARÍA DISTRITAL DE HACIENDA,8397700000,0.02875168443,Hacienda,Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
SECRETARÍA DISTRITAL DE HACIENDA,25814300000,-0.00081380823,Hacienda,Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
SECRETARÍA DISTRITAL DE HACIENDA,134370000,-0.25762430939,Hacienda,Administración Central,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
SECRETARÍA DISTRITAL DE HACIENDA,84860248000,0.02588090737,Hacienda,Administración Central,Gastos de funcionamiento,Transferencias para funcionamiento,Otras transferencias,,,
SECRETARÍA DISTRITAL DE HACIENDA,300000000000,none,Hacienda,Administración Central,Servicio de la deuda,Interna,Capital,,,
SECRETARÍA DISTRITAL DE HACIENDA,66034136000,-0.29838993604,Hacienda,Administración Central,Servicio de la deuda,Interna,Intereses,,,
SECRETARÍA DISTRITAL DE HACIENDA,5456735000,-0.46863374886,Hacienda,Administración Central,Servicio de la deuda,Interna,Comisiones y otros,,,
SECRETARÍA DISTRITAL DE HACIENDA,78814903000,-0.14067102364,Hacienda,Administración Central,Servicio de la deuda,Externa,Capital,,,
SECRETARÍA DISTRITAL DE HACIENDA,88700487000,0.05983718266,Hacienda,Administración Central,Servicio de la deuda,Externa,Intereses,,,
SECRETARÍA DISTRITAL DE HACIENDA,36979873000,0.41349472405,Hacienda,Administración Central,Servicio de la deuda,Externa,Comisiones y otros,,,
SECRETARÍA DISTRITAL DE HACIENDA,1921965000,0.00071071540,Hacienda,Administración Central,Servicio de la deuda,Transferencias servicio de la deuda,Otras transferencias,Transmilenio,,
SECRETARÍA DISTRITAL DE HACIENDA,20000000,-0.32203389831,Hacienda,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente","Transparencia, probidad y anticorrupción en la Secretaría Distrital de Hacienda"
SECRETARÍA DISTRITAL DE HACIENDA,356477000,-0.71707860246,Hacienda,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Coordinación de inversiones de Banca Multilateral
SECRETARÍA DISTRITAL DE HACIENDA,400000000,-0.60199004975,Hacienda,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Estudios para el fortaleciniento de las finanzas distritales
SECRETARÍA DISTRITAL DE HACIENDA,0,-1.00000000000,Hacienda,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Fortalecimiento de la gestión integral del riesgo
SECRETARÍA DISTRITAL DE HACIENDA,350000000,-0.69591659427,Hacienda,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Comunicación participativa y eficiente
SECRETARÍA DISTRITAL DE HACIENDA,2992424000,0.10210969594,Hacienda,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Control de servicio tributarios
SECRETARÍA DISTRITAL DE HACIENDA,500000000,0.37012577755,Hacienda,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Fortalecimiento de la gestión y depuración de la cartera distrital
SECRETARÍA DISTRITAL DE HACIENDA,9192136000,-0.21689258340,Hacienda,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Fortalecimiento institucional de la Secretaria Distrital de Hacienda
SECRETARÍA DISTRITAL DE HACIENDA,7542477000,0.00032851459,Hacienda,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Fortalecimiento a la gestión institucional del Concejo de Bogotá
SECRETARÍA DISTRITAL DE HACIENDA,6938090000,-0.50419134393,Hacienda,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"TIC para gobierno digital, ciudad inteligente y sociedad del conocimiento y del emprendimiento ",Gestión integral de TIC - Bogotá Humana
SECRETARÍA DISTRITAL DE HACIENDA,12000000000,0.20000000000,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Metrovivienda,Capitalización,
SECRETARÍA DISTRITAL DE HACIENDA,2406977461000,none,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Transmilenio - Aporte Ordinario ,Infraestructura - SITP,Proyecto Metro 
SECRETARÍA DISTRITAL DE HACIENDA,412572000000,none,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Transmilenio - Aporte Ordinario ,Infraestructura - SITP,Otras Obras de la infraestructura 
SECRETARÍA DISTRITAL DE HACIENDA,20000000000,-0.50000000000,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Transmilenio - Aporte Ordinario ,Subsidios,
SECRETARÍA DISTRITAL DE HACIENDA,200000000000,none,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Transmilenio - Aporte Ordinario ,Recursos Suficiencia Financiera del Sistema de Transporte ,Diferencial Tarifario
SECRETARÍA DISTRITAL DE HACIENDA,100000000000,none,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Transmilenio - Aporte Ordinario ,Recursos Suficiencia Financiera del Sistema de Transporte ,Incentivos SISBEN
SECRETARÍA DISTRITAL DE HACIENDA,200000000000,none,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Transmilenio - Aporte Ordinario ,Recursos Suficiencia Financiera del Sistema de Transporte ,Aceleración implementación SITP - chatarrización
SECRETARÍA DISTRITAL DE HACIENDA,4000000000,-0.51219512195,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Canal Capital,Capitalización,
SECRETARÍA DISTRITAL DE HACIENDA,13802000000,0.00014492754,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Canal Capital,Aporte Ordinario,
SECRETARÍA DISTRITAL DE HACIENDA,183260000000,14.27166666667,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Empresa de Renovación Urbana - Capitalización,,
SECRETARÍA DISTRITAL DE HACIENDA,26251339000,0.00302270789,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,Usaquén ,
SECRETARÍA DISTRITAL DE HACIENDA,14807145000,0.01257129798,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,Chapinero ,
SECRETARÍA DISTRITAL DE HACIENDA,17452800000,0.01875355740,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,Santa Fe ,
SECRETARÍA DISTRITAL DE HACIENDA,49161029000,0.01592831069,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,San Cristobal,
SECRETARÍA DISTRITAL DE HACIENDA,46691225000,0.02496925557,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,Usme,
SECRETARÍA DISTRITAL DE HACIENDA,23274592000,0.01478078650,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,Tunjuelito,
SECRETARÍA DISTRITAL DE HACIENDA,58966665000,0.01701535145,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,Bosa,
SECRETARÍA DISTRITAL DE HACIENDA,59439185000,0.01644568047,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,Kennedy,
SECRETARÍA DISTRITAL DE HACIENDA,20558018000,0.00739892159,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,Fontibón,
SECRETARÍA DISTRITAL DE HACIENDA,40623476000,0.01544562613,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local , Engativá ,
SECRETARÍA DISTRITAL DE HACIENDA,47774878000,0.01444891077,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,Suba,
SECRETARÍA DISTRITAL DE HACIENDA,19532480000,0.01559296209,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,Barrios Unidos,
SECRETARÍA DISTRITAL DE HACIENDA,12826128000,0.01488108143,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,Teusaquillo,
SECRETARÍA DISTRITAL DE HACIENDA,18106370000,0.01569966062,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,Los Mártires,
SECRETARÍA DISTRITAL DE HACIENDA,16554476000,0.01569359159,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,Antonio Nariño,
SECRETARÍA DISTRITAL DE HACIENDA,20819572000,0.02035443098,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,Puente Aranda,
SECRETARÍA DISTRITAL DE HACIENDA,14214616000,0.01386930797,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,La Candelaria,
SECRETARÍA DISTRITAL DE HACIENDA,42288213000,0.01613143784,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,Rafael Uribe,
SECRETARÍA DISTRITAL DE HACIENDA,76713806000,0.01688884937,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local , Ciudad Bolívar ,
SECRETARÍA DISTRITAL DE HACIENDA,18736405000,0.01660244764,Hacienda,Administración Central,Inversión,Transferencias para inversión,Otras transferencias,Fondos de Desarrollo Local ,Sumapaz,
